Plate,Well,mahalanobis_from_neg,tags,SC_cat,SC_Batch,SC_name,SC_Target_name,final_conc,Destination Plate Barcode,Nuclei_Number_Living,Cell_Neurites_LengthPerNuclei_MAP2,mahalanobis_from_pos,Cell_Texture_SNCA_AngularSecondMoment_045,Cell_Texture_SNCA_AngularSecondMoment_000,Cell_Correlation_MAP2_SNCA,Cell_Correlation_TH_SNCA,Cell_Correlation_VanSteelselsMeanX_TH_SNCA,Cell_Correlation_VanSteelselsMeanY_TH_SNCA,Cell_Correlation_VanSteelselsSigmaX_TH_SNCA,Cell_Correlation_VanSteelselsSigmaY_TH_SNCA,Cell_Intensity_MeanIntensity_MAP2,Cell_Intensity_MeanIntensity_SNCA,Cell_Intensity_MeanIntensity_TH,Cell_Intensity_SumIntensityPerNuclei_SNCA,Cell_MAP2_SNCA_Intensity_MeanIntensity_SNCA,Cell_Neurites_BranchingPointsPerNuclei_MAP2,Cell_Neurites_BranchingPointsPerNuclei_TH,Cell_Neurites_LengthPerNuclei_TH,Cell_SurfacePerNuclei_MAP2,Cell_SurfacePerNuclei_MAP2_SNCA,Cell_SurfacePerNuclei_SNCA,Cell_SurfacePerNuclei_TH,Cell_SurfacePerNuclei_TH_SNCA,Cell_Surface_RatioSurface_TH_SNCA,Cell_TH_SNCA_Intensity_MeanIntensity_SNCA,Cell_TH_SNCA_Intensity_MeanIntensity_TH,Cell_TH_SNCA_Intensity_SumIntensityPerNuclei_SNCA,Cytoplasm_Intensity_MeanIntensity_SNCA,Cytoplasm_MAP2_SNCA_Intensity_MeanIntensity_SNCA,Cytoplasm_SurfacePerNuclei_SNCA,Cytoplasm_SurfacePerNuclei_TH_SNCA,IndividualCell_Intensity_MeanIntensity_SNCA,IndividualCell_Intensity_RadialProfile_InterceptFit_SNCA,IndividualCell_Intensity_RadialProfile_MaxSlope_SNCA,IndividualCell_Intensity_RadialProfile_Maximum_SNCA,IndividualCell_Intensity_RadialProfile_MeanGradient_SNCA,IndividualCell_Intensity_RadialProfile_Mean_SNCA,IndividualCell_Intensity_RadialProfile_Median_SNCA,IndividualCell_Intensity_RadialProfile_Minimum_SNCA,IndividualCell_Intensity_RadialProfile_Q1_SNCA,IndividualCell_Intensity_RadialProfile_Q3_SNCA,IndividualCell_Intensity_RadialProfile_SlopeFit_SNCA,IndividualCell_Intensity_RadialProfile_Std_SNCA,IndividualCell_Intensity_SumIntensity_SNCA,IndividualCell_Surface_MeanSurface_SNCA,Membrane_Intensity_MeanIntensity_SNCA,Membrane_Intensity_MeanIntensity_TH,Membrane_Surface_SurfacePerNuclei_MAP2,Membrane_Surface_SurfacePerNuclei_SNCA,Nuclei_Living_Ratio_MAP2,Nuclei_Living_Ratio_MAP2_SNCA,Nuclei_Living_Ratio_SNCA,Nuclei_Living_Ratio_TH_SNCA,Nuclei_Ratio_Dead,Nuclei_Ratio_Living,Nuclei_Surface_MeanArea
PD-SCD-02,H07,10.1426011,Mut;FCCP,S8276,S8276-01,FCCP,ATPase,3.03E-05,PD-SCD-02,553,-2.7971683,2.493759147,0.93126017,0.9682292,1.1391412,0.070324935,-1.0695608,2.390246,0.008147984,0.79608727,1.1803042,1.4067545,4.104427,1.3380508,1.456849,-6.748745,-4.856137,-5.2253523,-1.3869178,0.51799667,-0.06413992,-4.135389,0.05723764,0.46951723,0.8961855,4.7100887,0.9235106,0.3329287,0.1831123,0.99352175,1.457659,3.0946894,3.7278712,-3.7170253,2.3270934,-3.5139475,2.3960476,2.2958455,0.121992856,2.3263004,2.3043501,-3.555151,2.0650868,2.5201986,1.223583,0.48826134,2.8348258,-3.9274614,-1.9334396,-1.8458666,-1.3656417,1.4732115,1.4205785,-0.18872619,0.1887262,-2.0893564
PD-SCD-02,H06,1.66102572,Mut;FCCP,S8276,S8276-01,FCCP,ATPase,1.03E-06,PD-SCD-02,964,-6.1758246,11.91490104,-0.5904124,-0.56532013,-0.8068261,-0.51619977,1.1072962,1.6702147,-0.024307257,0.054946907,-2.6312835,2.3576252,-1.0745267,10.8912115,2.5464272,-1.4734344,3.728234,-0.2828455,2.2902718,9.686595,8.689536,0.7287741,9.211569,6.889531,2.828878,-2.9418845,9.930618,0.8087626,0.79325664,7.3253765,7.783696,5.3421626,4.6640406,-1.8540883,4.285798,-2.0102475,4.7322087,4.2737656,17.675694,4.3595886,4.270716,-2.0310936,4.068992,16.430058,13.455431,0.5602532,-0.22662093,-4.256283,5.14681,-1.2090561,-1.9271203,-1.635106,-0.9914915,1.253229,-1.253229,-1.8316058
PD-SCD-03,N17,2.553707615,Mut;FCCP,S8276,S8276-01,FCCP,ATPase,2.56E-07,PD-SCD-03,774,-2.4331837,12.05840075,-0.4258163,-0.33889547,-0.9918111,-2.1760318,1.3567789,0.8532442,-0.87172943,-1.5982711,-1.0175976,2.5313241,1.0987304,9.367974,2.4729152,-2.7950013,3.4515312,2.0081418,2.6817975,11.5165,12.440963,3.226996,9.130109,17.462404,3.2070568,0.019768262,10.215605,1.2914876,1.2157115,11.629646,11.89059,7.505331,5.0153637,-1.8100622,8.319726,-1.9131627,7.541187,8.294069,10.120173,8.438813,8.296196,-1.897554,6.4992313,16.577728,14.762223,1.9211231,2.1521966,-2.7057335,9.276089,-5.401653,-3.5968914,-2.5574346,-4.522981,1.3103981,-1.3103974,-1.6409522
PD-SCD-03,N21,1.381415042,Mut;FCCP,S8276,S8276-01,FCCP,ATPase,5.13E-07,PD-SCD-03,1035,-4.043082,11.15409096,-1.3620584,-1.3458015,1.104844,-0.7403951,3.2545586,3.2214413,1.1149505,0.4731545,-2.6982553,0.2929225,1.817971,5.6464076,0.49367875,-1.5866871,2.6831644,-0.35193464,3.455478,10.096186,10.640709,2.078824,7.39787,12.937298,1.186464,-1.2876824,6.1401954,-0.27429652,-0.19158678,11.178753,11.070251,4.49443,2.428836,0.95871407,7.8550134,1.0957074,6.623548,7.7984767,10.106332,7.9804745,7.810312,1.1132311,5.5678606,13.181455,15.673233,-1.1231958,2.2950892,-2.61537,9.340355,0.061303794,-0.43027368,-1.4201595,-2.0508163,-1.6376808,1.637681,-2.298908
PD-SCD-03,K22,4.916410605,Mut;FCCP,S8276,S8276-01,FCCP,ATPase,1.03E-05,PD-SCD-03,534,6.4143653,7.004057205,1.9528012,2.04494,1.576307,-2.1843483,1.6924515,2.4488237,-0.78942895,-1.1908829,-0.39826587,1.2174513,7.6451993,4.206517,1.5771056,1.5229838,0.3222431,3.2347476,5.833669,5.0346184,5.9048142,5.999218,4.1443496,2.5248919,1.5197014,5.895197,4.0712347,-0.021820603,-0.09066772,-0.21684591,0.7126109,5.0115895,3.2717378,-0.97095525,4.404898,-0.78810835,4.1471286,4.4101048,7.882032,4.510407,4.4006577,-0.7394773,3.2173526,3.17269,1.6123712,0.4331312,13.229794,5.118181,6.297232,-19.988382,-14.9384985,-8.36816,-3.9347837,5.3217916,-5.3217893,-4.053623
PD-SCD-03,E05,8.904485833,Mut;FCCP,S8276,S8276-01,FCCP,ATPase,5.13E-06,PD-SCD-03,510,7.2082977,6.266746952,0.04808276,0.13952029,-2.1058052,-2.6148386,0.25342268,1.2990953,-1.556239,-1.8834865,0.16155235,7.4130864,7.1325746,13.871595,7.4199924,1.3635539,0.20190318,3.5987945,6.154061,9.124393,10.208572,7.696267,7.687628,1.2790695,6.8945756,8.981182,13.815652,5.4720006,5.4397426,6.3704586,6.340151,4.858398,3.6464608,-1.9400524,4.299865,-1.7436595,4.997675,4.2129936,2.9462495,4.319635,4.242229,-1.721014,4.160826,6.1146817,5.648733,8.925163,2.2039554,5.367046,9.148477,-6.893047,-5.3065705,-0.20922892,0.4656451,2.8553386,-2.8553362,1.7128294
PD-SCD-03,H22,2.428447729,Mut;FCCP,S8276,S8276-01,FCCP,ATPase,1.03E-06,PD-SCD-03,797,-4.2045636,9.925085587,-1.2794083,-1.304599,-0.5802486,-0.0790047,1.8113928,3.3273466,0.926574,1.1913373,-1.1065305,2.1369963,-1.2034421,6.41472,2.2525494,-4.266702,1.2873528,-0.7783174,2.8025694,8.136884,8.087625,2.7264805,6.1268744,6.614995,2.952724,-1.036333,7.366592,0.8024351,0.8787062,10.886985,11.3321,6.416986,4.609125,-0.3843976,7.881529,-0.30212393,7.3781204,7.765939,12.407819,8.051406,7.7917323,-0.20355548,5.5397315,14.626319,13.1489935,-0.21216202,1.0539942,-4.0934153,1.2151623,-0.46901006,0.7203298,0.5690974,-0.04504434,-1.5930605,1.5930588,-2.2487433
PD-SCD-03,C09,6.882252563,Mut;FCCP,S8276,S8276-01,FCCP,ATPase,3.03E-05,PD-SCD-03,622,-0.60391176,4.171217015,-2.3339667,-2.3600166,1.2096202,-0.12069026,0.9209815,1.7423098,0.41464,0.48255557,-2.219614,0.24342416,4.444561,2.68307,-0.05356985,-5.196832,-1.595254,-0.17607605,-0.59232527,4.257128,4.9415083,1.8071213,4.135533,7.3871894,-0.35966295,4.790054,1.9077241,-0.031397972,-0.23815507,0.18908538,1.0301616,-1.143204,-1.0981879,0.36137035,-1.4465235,1.1492468,-1.2160947,-1.308503,0.9359237,-1.4347899,-1.3569165,1.1568849,-0.39713398,2.2649832,3.5445719,1.1361097,3.4706786,-0.6591287,6.9006095,-15.983126,-12.273282,-1.8873086,-3.185302,5.098364,-5.0983615,-3.4599838
PD-SCD-04,J03,2.423470605,Mut;FCCP,S8276,S8276-01,FCCP,ATPase,2.56E-07,PD-SCD-04,853,-1.9229136,14.94921231,0.5256502,0.534415,0.7550744,0.3148082,5.980113,0.53215456,2.2768893,0.18659222,-0.7209638,2.4396815,1.9285318,14.158065,3.019498,-0.7943493,2.3818133,0.8374844,3.5539575,12.673088,10.979675,4.2159905,12.598108,3.2413857,3.7716475,1.880592,19.367466,0.2770721,0.48671487,14.371858,16.607817,5.4607077,7.0968328,-3.073936,7.862615,-2.5509558,6.4808693,7.718742,7.606811,7.986395,7.7563944,-2.5088167,5.871551,18.160103,12.90218,-1.2887921,3.3771598,-1.2473329,5.7284245,-3.0836604,-2.471302,-2.4142673,0.9513287,1.0645754,-1.0645782,-2.116579
PD-SCD-04,N11,8.142077961,Mut;FCCP,S8276,S8276-01,FCCP,ATPase,5.13E-06,PD-SCD-04,559,1.4595758,2.883662378,2.6166532,2.5899432,-0.26570252,0.21039571,1.6846967,-0.37979242,0.5315823,-0.25186104,0.26871276,1.1312188,5.0288644,2.119163,1.2458246,-2.3344572,-1.2500994,0.1290627,0.87695843,0.27303547,0.66726226,1.4344357,0.90385664,-0.3619084,1.1579375,5.8613477,2.1994262,0.2821758,0.16168621,-2.8289967,-3.0246603,0.40612322,0.474204,0.20356134,0.33924484,0.4420145,0.19582857,0.26989552,-0.9514279,0.3272634,0.2942368,0.31222636,0.23767112,1.2917314,0.641985,0.26797226,5.971762,-0.28951606,-0.06271867,-10.143257,-8.399839,-10.586398,-0.6364102,3.2293863,-3.2293901,-3.7754192
PD-SCD-04,N08,3.345951439,Mut;FCCP,S8276,S8276-01,FCCP,ATPase,5.13E-07,PD-SCD-04,800,-3.5983417,8.645159855,-0.3445456,-0.33679324,-2.127537,-1.5773497,0.7182215,-0.9330798,-1.6285154,-1.6138074,-1.019411,2.208555,1.477919,7.2574773,2.6581814,-2.5923853,1.654431,-1.5243568,0.31220177,5.746149,4.6818376,0.04732531,5.273748,4.1814876,3.7870038,0.7449309,10.588871,1.343546,1.5646801,9.193478,10.800184,3.4487216,4.4146504,-2.5997522,5.235334,-1.6850984,4.633357,5.1909547,1.3646952,5.266932,5.20257,-1.8451209,4.5136566,11.892407,9.482538,-0.4265457,5.989277,-5.0814705,1.7385529,-0.9688814,-2.634224,-0.51519954,-1.0641979,-1.0684532,1.0684515,-4.1935964
PD-SCD-04,E03,7.878760201,Mut;FCCP,S8276,S8276-01,FCCP,ATPase,3.03E-05,PD-SCD-04,588,4.438468,7.514864272,0.49000132,0.57329774,0.69573236,-1.1350471,0.02885584,-0.35440594,-1.3644676,-1.180028,1.2721976,2.4421997,8.111695,7.9599905,2.6904538,-1.1820402,-1.7549707,1.7026548,0.9574197,5.607475,5.1301436,3.341018,7.33688,0.895935,2.3503299,9.150792,11.006082,0.19102363,0.13543794,3.4069197,4.8775835,3.8888412,7.160404,-7.1779118,4.173947,-6.8998013,3.8875575,4.2059608,3.9923453,4.2253814,4.1900115,-6.9806027,3.510842,5.395137,2.9956706,0.38974103,8.150896,4.493642,4.169657,-11.830134,-9.343347,-5.2189465,0.33802503,5.637241,-5.637245,-4.627062
PD-SCD-04,C15,2.910896874,Mut;FCCP,S8276,S8276-01,FCCP,ATPase,1.03E-06,PD-SCD-04,709,-1.325225,10.33283377,-2.029636,-2.0407228,1.4006194,0.9198281,2.243924,-0.50859725,1.5068967,0.17368536,-4.3807287,-1.9809486,1.4751173,7.9547143,-2.1563923,-1.3590912,3.7711067,4.6121297,0.6932844,11.474273,9.872512,5.4326835,13.098152,4.8791723,-1.8530201,1.262722,10.670233,-0.5997545,-0.5585026,11.091864,13.099781,-1.06171,0.051940292,0.8072084,1.4489958,1.221401,1.1961408,1.4703277,2.9931061,1.4766159,1.4594468,1.2352135,1.9222251,11.872837,12.8233385,-1.0566094,6.0295467,-1.5430715,8.656589,-12.748861,-10.255978,-3.4300408,-3.3512535,2.3853402,-2.3853438,-3.032052
PD-SCD-04,G21,8.610005615,Mut;FCCP,S8276,S8276-01,FCCP,ATPase,1.03E-05,PD-SCD-04,547,4.267629,6.388788092,1.9997759,2.0592704,1.1863291,1.1777359,2.3286884,1.5599239,1.8823041,1.2664118,0.6753016,1.6978743,7.288516,5.600015,1.89252,-0.92375714,-1.7586944,0.60840696,2.1783488,3.4252596,3.562512,4.161331,5.192029,-0.484451,1.5705706,8.1457615,7.487451,-0.05857083,-0.2616592,-0.0752563,0.5256552,3.1316707,3.9463866,-2.9069872,3.2604797,-2.4416738,2.7181592,3.2146773,0.004611729,3.2718234,3.2298424,-2.4965913,2.845857,3.7810864,2.1573195,0.56233966,9.657238,0.9306538,1.3533384,-13.990068,-9.428073,-5.300225,0.34789452,4.8594823,-4.859487,-1.9014437
PD-SCD-01,J03,4.451855535,Mut;Flavopiridol,S1230,S1230-01,Flavopiridol,CDK,5.13E-07,PD-SCD-01,810,-3.6046622,7.36488588,0.7711333,0.71544534,0.7932541,0.9909793,2.454,2.4823635,1.7736459,1.7581667,-1.7663304,-0.8130545,-1.0761966,4.0761065,-0.9769632,-2.077312,2.569448,-1.3858771,0.7032165,5.4408264,4.753952,0.8021142,3.664896,7.021736,-1.0331252,-1.2595787,1.960889,-0.4639112,-0.5451222,2.911611,4.1238914,-3.3613455,-4.0950418,3.8132803,0.9641757,4.3381166,-1.1462088,0.96041685,6.2772627,1.0279955,0.95636487,4.462758,-0.42015788,5.6747003,8.722588,-0.20642841,-1.2357441,-2.0384336,4.7007947,-9.089365,-8.311441,-5.167771,-2.7496614,3.3833504,-3.3833482,-7.2841964
PD-SCD-01,L15,4.694648905,Mut;Flavopiridol,S1230,S1230-01,Flavopiridol,CDK,1.03E-05,PD-SCD-01,627,-4.4569707,8.24528894,0.23085442,0.20161243,1.8470199,-2.9435623,1.8867894,3.1884751,-2.9129899,-2.441384,-1.8334211,0.06690493,7.238706,7.032203,-0.06407585,-3.150755,-1.3673162,-5.0340295,-1.6942203,7.2739825,5.9338136,-1.9422978,5.477869,12.719768,0.01913963,0.46373028,5.615581,0.1427305,0.09118116,4.3387346,6.31032,-5.2436495,-6.880248,6.838775,-0.14478403,6.7592397,-2.9511135,-0.10056163,15.158807,-0.003198012,-0.13038802,6.8952374,-1.7451288,8.993176,10.726914,-0.18739958,1.5655646,-4.921633,3.8760972,-11.706699,-11.031135,-7.0935345,-4.0372405,4.4696894,-4.4696856,-7.697991
PD-SCD-01,M08,6.023878138,Mut;Flavopiridol,S1230,S1230-01,Flavopiridol,CDK,2.56E-07,PD-SCD-01,999,-3.6612833,5.255919669,0.7162127,0.68990463,1.6635382,-0.38125628,1.0260218,2.0877485,-0.26300853,0.20486721,-0.8580864,0.61795795,0.6059264,2.106877,0.67507577,-2.3661597,1.2157483,-2.621238,0.36925462,2.1575267,1.6180319,0.075359486,1.9198163,2.8165317,0.5665864,0.17725156,2.1033785,-0.6189567,-0.7211594,1.2847977,2.0382156,1.9417464,1.31311,0.7328801,3.3674219,0.6887457,2.8976252,3.363389,5.1573834,3.4243808,3.3602846,0.63888407,3.021374,3.665338,3.9007626,-0.11266659,1.5661229,-2.4758084,0.9098673,-1.3479259,-1.9745336,-1.1702843,-1.5105962,0.7773412,-0.77734137,-1.6921929
PD-SCD-01,H22,6.023862148,Mut;Flavopiridol,S1230,S1230-01,Flavopiridol,CDK,5.13E-06,PD-SCD-01,632,-6.3469796,5.940241008,2.493715,2.4225442,0.9172061,0.8555556,1.0221521,0.9464719,1.0374981,1.0338845,-0.12070453,-0.1596841,-1.8927069,7.237834,-0.11272307,-4.576261,-3.9995716,-7.653523,-1.6079589,7.6017275,6.3934774,-1.7743874,5.8265424,9.8024235,-0.027244102,-3.545143,5.95413,0.15116656,0.08394317,8.032659,9.432674,-4.9170084,-4.218183,3.8088095,1.4630665,4.3566017,-1.4404726,1.545217,6.87324,1.5248188,1.5111728,4.4941096,-0.9930766,9.475661,11.806318,-0.34608918,2.3149812,-6.0329547,2.1098332,-0.2847857,-0.650143,-1.720373,0.39599046,0.90899724,-0.9089973,-6.0282626
PD-SCD-01,H15,3.294150614,Mut;Flavopiridol,S1230,S1230-01,Flavopiridol,CDK,1.03E-06,PD-SCD-01,460,-4.877728,8.993785737,1.7523265,1.7149205,-1.3950639,-2.0259447,-1.6386203,0.24460268,-2.5603347,-1.9478383,-0.3864949,4.486154,-1.6175698,18.930254,5.122792,-4.099931,-2.574656,-5.0943065,-0.24615414,10.602455,8.481396,0.5429379,8.812939,10.860756,4.9419312,-3.1965206,18.715689,3.4196477,3.5330496,8.337624,10.504423,-2.7376773,-4.008477,3.7607186,3.0460765,4.336503,-0.628693,3.090785,6.60431,3.1118114,3.069758,4.4190702,0.7027226,14.15734,12.054464,2.820709,1.170602,-5.0922647,3.026732,-7.0360947,-5.598045,-4.1804204,-1.3276259,2.122353,-2.122351,-6.4576063
PD-SCD-01,H08,5.372683606,Mut;Flavopiridol,S1230,S1230-01,Flavopiridol,CDK,3.03E-05,PD-SCD-01,619,-4.5760455,5.962185894,0.8277434,0.7930651,-0.33184874,0.19011115,-2.1947098,0.087202504,-0.8423844,0.045586508,-2.338825,-0.09353207,-3.5204291,6.6881847,-0.22171119,-3.40528,1.1842313,-3.0136237,-1.0882971,7.048276,5.879867,-1.4700592,5.65117,12.514575,-0.122237444,-4.4666066,5.5953193,0.5749134,0.48122057,6.927717,8.278361,-5.822934,-6.647323,5.7134786,-0.6486434,6.4180474,-3.1797633,-0.52593505,20.61972,-0.4654056,-0.58891577,6.6028748,-2.3637106,8.649838,10.906816,0.05397666,-1.0628092,-4.71272,2.909466,-5.041035,-5.451566,-7.716304,-4.3830676,0.60684717,-0.60684675,-6.268753
PD-SCD-02,N17,3.220743546,Mut;Flavopiridol,S1230,S1230-01,Flavopiridol,CDK,1.03E-05,PD-SCD-02,754,-11.019756,8.726072098,3.059082,3.1879044,-1.6269847,-1.1137062,-1.0067347,1.225493,-0.9600157,-0.612635,-1.7330897,3.869719,0.42637765,11.334406,3.1146846,-5.3832173,-0.80343854,-4.6451106,-3.8086686,7.414533,7.0575514,-5.758455,6.075998,13.465781,2.8805394,-2.819905,7.593931,3.0780632,2.504746,7.3317018,8.28085,-2.3509133,-3.4874935,6.0141416,4.913253,5.421789,2.7256002,5.0151587,3.5396552,4.927428,4.982168,5.3303943,4.627704,20.403946,13.950488,8.606032,2.1283033,-12.130973,4.4098153,-8.967692,-9.671768,-7.3238935,-3.0044358,3.2710814,-3.2710817,-7.179687
PD-SCD-02,D20,3.519937506,Mut;Flavopiridol,S1230,S1230-01,Flavopiridol,CDK,3.03E-05,PD-SCD-02,757,-9.379394,8.545141563,2.7207837,2.7536871,1.1542633,0.8931665,0.9038761,0.79779637,1.293196,1.1203384,-3.1810405,-0.22591226,0.37347427,6.139913,-0.3840743,-5.8815126,-1.1409945,-3.451814,-2.0770247,8.666047,7.4611797,-2.0658383,7.721555,7.154165,-0.52223784,-0.990027,4.2486444,0.15885478,0.12945047,5.652167,7.187769,-4.2826,-3.9474876,4.1658945,1.685185,4.424588,-1.0237834,1.7134664,41.858913,1.8593287,1.687704,4.396039,0.43283528,8.469973,11.419659,-0.24576788,2.1774926,-9.709589,4.5505166,-7.243341,-7.7054586,-2.013981,-0.7242629,3.8000782,-3.8000784,-5.326922
PD-SCD-02,C15,2.007899453,Mut;Flavopiridol,S1230,S1230-01,Flavopiridol,CDK,5.13E-07,PD-SCD-02,712,-10.157894,11.16807822,-1.2419597,-1.3124756,1.185026,0.8608586,1.0934324,2.409349,1.3328177,1.5887266,-4.906673,-0.5407088,-0.25301155,8.349986,-1.0368004,-5.426621,2.368944,-0.5992515,-1.5067853,12.114267,10.600143,0.26599908,11.953074,10.596511,-1.2788236,-1.8048474,5.730916,0.32804132,0.11775412,9.123328,10.59775,-4.3407784,-4.3371043,4.9196186,0.16441198,5.128825,-1.8617868,0.23670913,48.92309,0.3641298,0.19286712,5.167406,-0.7329028,14.172729,19.906479,0.2434175,0.5573497,-7.5033298,10.236306,-10.148535,-9.991425,-1.7658334,-1.8835441,3.1941054,-3.1941056,-5.669864
PD-SCD-02,E20,4.272243815,Mut;Flavopiridol,S1230,S1230-01,Flavopiridol,CDK,5.13E-06,PD-SCD-02,583,-10.78144,7.159897318,0.8558507,0.89158696,-1.7985387,-1.8778502,0.11010203,-1.5622371,-1.4734429,-1.586678,-0.11626217,2.5763044,2.26193,9.584382,2.4574635,-6.9803042,-2.5901093,-5.3850274,-2.9164364,8.172982,7.05722,-2.7595224,8.11765,5.9044895,2.302884,-0.13942769,8.370774,2.3098094,2.1879086,8.676151,9.69768,-3.388296,-4.1562533,5.842203,4.3173842,5.871345,1.1237898,4.52123,17.721558,4.384938,4.4492373,5.8326077,2.423843,11.524541,13.198419,1.5997126,1.362712,-12.386923,2.7286339,-3.56409,-5.1028156,-3.3624563,-0.08878234,1.6046174,-1.6046175,-5.649354
PD-SCD-02,F16,1.700063964,Mut;Flavopiridol,S1230,S1230-01,Flavopiridol,CDK,2.56E-07,PD-SCD-02,894,-6.384765,12.99853494,-1.1953994,-1.1664581,-0.9782648,-1.2785496,-0.6608512,0.9569597,-1.0194758,-0.8000965,-0.8626847,4.544413,-0.9196732,13.479549,4.5834303,-3.6226766,-1.1895735,-3.7958272,2.1094055,10.340026,8.190868,-0.8969255,9.03845,6.09097,4.6602983,-2.3267121,12.381184,1.6667197,1.5552965,8.701901,10.239037,7.797141,6.8879075,-2.6584196,8.003194,-3.24755,8.190137,8.101751,57.772465,8.232696,8.046964,-3.2423573,8.182311,18.452608,13.764445,0.7379068,0.70642674,-5.2855062,3.768914,-3.469101,-3.3291492,-0.25888395,0.16476884,0.65108466,-0.6510847,-3.7004328
PD-SCD-02,G10,4.576624089,Mut;Flavopiridol,S1230,S1230-01,Flavopiridol,CDK,1.03E-06,PD-SCD-02,694,-11.720738,6.958062157,0.65430945,0.6889661,0.46008164,-0.3536031,-0.94759405,0.58662736,-0.33304018,-0.0630746,-1.7262266,0.6493638,-1.851815,6.03088,0.5961182,-7.098396,-3.2158895,-6.1531234,-4.624368,6.8344936,6.0042496,-6.1685305,6.157007,9.916245,0.13928035,-5.0917883,4.123889,0.9892831,0.84907556,8.306519,9.063615,-4.115841,-3.8315377,3.8572881,2.6152287,4.5159388,-0.6092217,2.763438,54.56829,2.836566,2.6941028,4.624946,0.59245646,13.373782,14.9112,-0.42144302,0.9194094,-11.755615,4.398766,-2.8904064,-3.5899546,-3.2454097,-1.1100733,-0.09169262,0.09169263,-5.3358192
PD-SCD-03,J17,4.675696774,Mut;Flavopiridol,S1230,S1230-01,Flavopiridol,CDK,3.03E-05,PD-SCD-03,749,-6.9310575,7.728021504,2.9274793,2.8665302,0.26113683,1.0619651,-0.20266,1.1027529,0.5044996,1.1881968,-2.2632122,-1.1596296,-6.2617846,4.3743153,-1.0670022,-5.7817173,0.44229573,-3.2867389,-1.5431156,11.327661,11.642404,-1.545916,7.3807454,26.316486,-0.935729,-7.52977,3.384002,0.1988688,0.26374134,13.261452,14.616805,-10.570736,-6.936132,5.67574,7.007569,7.5839653,0.9411072,7.0573163,7.2007008,7.088255,7.0418005,7.543908,4.0390577,12.46123,19.531212,-0.64380914,-2.7293408,-8.876723,12.175522,-9.196214,-8.069765,-4.179487,-5.36444,3.1366074,-3.136607,-7.2239394
PD-SCD-03,I19,4.139693167,Mut;Flavopiridol,S1230,S1230-01,Flavopiridol,CDK,5.13E-06,PD-SCD-03,583,-5.7339106,7.274797277,1.0362262,1.0563617,-0.34546998,-3.9233093,0.14680895,0.40371984,-2.4232247,-3.1267717,-0.79653174,-0.3334516,4.6046185,6.3445787,-0.19486582,-5.3391013,-0.3651848,-3.1519952,-0.6997499,12.079901,13.582221,0.788526,8.805182,19.020985,-0.22405814,2.2808883,5.287552,0.53421694,0.60002977,15.109983,15.610211,-9.695251,-6.3988304,7.210775,7.0459957,7.217752,1.0247487,7.272922,26.149529,7.470778,7.1655097,7.283902,3.7907739,11.579253,15.443639,0.37766805,0.6677867,-8.345127,12.037022,-7.66904,-4.978208,-2.7743828,-2.2052228,3.0075085,-3.007507,-5.736461
PD-SCD-03,M05,1.756090454,Mut;Flavopiridol,S1230,S1230-01,Flavopiridol,CDK,1.03E-05,PD-SCD-03,588,-6.0668707,10.60911341,-1.0392584,-1.0841213,0.09546771,0.454487,1.7970797,3.0361738,1.3208431,1.5778365,-2.1952748,0.52031624,-4.412212,9.888084,0.6293615,-5.8578334,2.7873619,-0.87888825,2.3295994,17.867455,18.308212,1.5956476,10.864246,25.07268,0.9416058,-7.110691,8.397577,0.6127915,0.69048756,21.853773,22.740236,-9.431511,-6.6807394,6.1372633,4.1382165,7.052451,-1.7633705,4.4468603,43.880337,4.902221,4.2733593,7.027662,0.05058985,20.419275,24.644827,-0.05092834,2.675107,-6.08317,11.89903,-3.4918804,-2.6219804,-2.109392,-2.8711407,1.0100425,-1.0100421,-5.9060965
PD-SCD-03,E03,1.365664583,Mut;Flavopiridol,S1230,S1230-01,Flavopiridol,CDK,5.13E-07,PD-SCD-03,647,-6.3585105,11.12108666,-1.3621463,-1.3117344,0.48577344,-2.8180785,-1.0880835,0.1748446,-2.042492,-2.3040776,-3.6102273,-0.81292343,2.254393,9.843912,-0.8219485,-4.7456245,2.852159,-0.2230153,2.5053627,20.176125,22.181244,4.3005695,15.241165,22.75979,-0.651893,-2.6650453,9.027727,0.37381652,0.39371413,20.978308,21.979765,-6.885639,-6.3434067,6.253044,4.2169905,6.8116407,-0.6134609,4.4445195,28.148008,4.695799,4.327637,6.863342,1.2491261,16.25708,22.95361,0.4338625,3.3425233,-5.468698,16.862259,-5.283026,-4.3644357,-2.022871,-2.3179388,3.5085442,-3.5085416,-5.5909443
